URL,Performance Score,Speed Index (s),LCP (s),INP (ms),CLS,Waktu Pengukuran
https://www.kampunginggris.id/tips-menghadapi-ielts-test,91.0,1.44,1.22,0,0.16,2025-03-25 23:03:42
https://www.kampunginggris.id/jenis-frasa-bahasa-inggris-yang-wajib-kamu-tahu,80.0,1.98,1.74,0,0.369,2025-03-25 23:04:18
https://www.kampunginggris.id/jenis-dan-contoh-personal-letter-dalam-bahasa-inggris,81.0,1.13,0.9,0,0.383,2025-03-25 23:04:54
https://www.kampunginggris.id/pengelompokkan-tempat-umum-dalam-bahasa-inggris,78.0,1.76,1.5,0,0.485,2025-03-25 23:05:30
https://www.kampunginggris.id/seperti-apa-tes-toeic-itu,92.0,0.97,2.93,0,0.013,2025-03-25 23:06:06
https://www.kampunginggris.id/pengertian-positive-degree-rumus-dan-penggunaan,94.0,1.27,1.12,0,0.137,2025-03-25 23:06:42
https://www.kampunginggris.id/every-dan-each-penggunaan-dan-perbedaan,90.0,1.08,0.88,0,0.213,2025-03-25 23:07:17
https://www.kampunginggris.id/mari-belajar-penggunaan-weather-vs-climate,88.0,1.24,1.04,0,0.21,2025-03-25 23:07:54
https://www.kampunginggris.id/memahami-contoh-conjunction-dan-presposition-dalam-bahasa-inggris,85.0,1.34,1.1,0,0.243,2025-03-25 23:08:30
https://www.kampunginggris.id/abbreviation-dan-tata-cara-dalam-menggunakannya,90.0,1.24,1.04,0,0.193,2025-03-25 23:09:05
https://www.kampunginggris.id/penjelasan-dasar-tentang-exposition-text,76.0,1.44,1.22,0,0.642,2025-03-25 23:09:42
https://www.kampunginggris.id/contoh-puisi-bahasa-inggris-tentang-ibu-beserta-penjelasannya,88.0,1.56,1.38,0,0.212,2025-03-25 23:10:19
https://www.kampunginggris.id/apa-itu-metaphor-definisi-dan-contoh,82.0,1.34,1.12,0,0.327,2025-03-25 23:10:55
https://www.kampunginggris.id/contoh-synonym-bahasa-inggris-lengkap-dengan-artinya,74.0,1.25,1.02,0,1.522,2025-03-25 23:11:31
https://www.kampunginggris.id/asking-for-permission-dan-ungkapan-lainnya,78.0,1.2,0.95,0,0.5,2025-03-25 23:12:07
https://www.kampunginggris.id/causative-pengertian-kegunaan-dan-contoh-kalimatnya,84.0,1.48,1.24,0,0.265,2025-03-25 23:12:43
https://www.kampunginggris.id/tips-ampuh-dapetin-beasiswa-luar-negeri,75.0,1.3,2.18,0,0.491,2025-03-25 23:13:18
https://www.kampunginggris.id/contoh-ungkapan-maaf-dalam-bahasa-inggris,73.0,1.17,0.93,0,0.514,2025-03-25 23:13:54
https://www.kampunginggris.id/since-vs-from-preposition-yang-serupa-tapi-tak-sama,82.0,1.55,1.31,0,0.342,2025-03-25 23:14:29
https://www.kampunginggris.id/penggunaan-either-neither-dan-both-dalam-bahasa-inggris,77.0,1.42,1.02,0,0.537,2025-03-25 23:15:05
https://www.kampunginggris.id/cara-menawarkan-sesuatu-dalam-bahasa-inggris,89.0,1.85,1.4,0,0.212,2025-03-25 23:15:42
https://www.kampunginggris.id/perbedaan-if-dan-unless-dalam-bahasa-inggris,91.0,1.7,1.27,0,0.167,2025-03-25 23:16:17
https://www.kampunginggris.id/perbedaan-mustnt-dan-neednt-dalam-bahasa-inggris,89.0,1.34,0.94,0,0.184,2025-03-25 23:16:53
https://www.kampunginggris.id/contoh-percakapan-bahasa-inggris-singkat-sehari-hari-part-2,81.0,1.11,1.03,0,0.293,2025-03-25 23:17:29
https://www.kampunginggris.id/contoh-lengkap-percakapan-bahasa-inggris-di-sekolah,84.0,1.49,2.44,0,0.216,2025-03-25 23:18:04
https://www.kampunginggris.id/idiom-bahasa-inggris-yang-berkaitan-dengan-makanan,76.0,1.3,0.92,0,0.785,2025-03-25 23:18:39
https://www.kampunginggris.id/debat-bahasa-inggris-seru-kelas-speaking-kampung-inggris-lc,86.0,1.73,3.7,0,0.105,2025-03-25 23:19:14
https://www.kampunginggris.id/biaya-1-bulan-di-kampung-inggris-tahun-2016,82.0,1.44,0.93,0,0.246,2025-03-25 23:19:50
https://www.kampunginggris.id/beasiswa-lc-kampung-inggris-2017,68.0,1.76,2.88,0,0.467,2025-03-25 23:20:26
https://www.kampunginggris.id/belajar-di-kampung-inggris-pare,80.0,1.52,1.18,0,0.419,2025-03-25 23:21:01
https://www.kampunginggris.id/belajar-bahasa-inggris-antara-kemampuan-dan-kemauan,77.0,1.24,0.95,0,0.337,2025-03-25 23:21:38
https://www.kampunginggris.id/bakalan-jatuh-cinta-sama-bahasa-inggris-setelah-belajar-di-kampung-inggris-pare,94.0,1.29,0.85,0,0.123,2025-03-25 23:22:13
https://www.kampunginggris.id/an-amazing-welcoming-party-period-july-10-2k17,91.0,1.81,1.15,0,0.184,2025-03-25 23:22:50
https://www.kampunginggris.id/yuk-intipin-proses-examination-di-lc-barengan-mr-diaz,95.0,1.45,0.92,0,0.109,2025-03-25 23:23:27
https://www.kampunginggris.id/ujian-drama-ajang-unjuk-kreativitas-antar-kelas-kampung-inggris,91.0,1.53,1.12,0,0.169,2025-03-25 23:24:02
https://www.kampunginggris.id/sma-dharma-karya-jakarta-di-lc-kampung-inggris,89.0,2.14,1.81,0,0.161,2025-03-25 23:24:40
https://www.kampunginggris.id/samson-delila-and-tiger-game-seru-kelas-speaking-miss-yulia,89.0,1.45,0.92,0,0.169,2025-03-25 23:25:16
https://www.kampunginggris.id/testimoni-recommended-place-for-studying-english-more-ria-aisah-munir-from-pasuruan,89.0,1.79,1.46,0,0.131,2025-03-25 23:25:51
https://www.kampunginggris.id/pengambilan-sumpah-jabatan-dan-pelantikan-lc-kampung-inggris,84.0,1.47,1.08,0,0.21,2025-03-25 23:26:26
https://www.kampunginggris.id/paket-liburan-siswa-sekolah-bulan-desember-2016-lc-kampung-inggris-pare,95.0,1.3,0.97,0,0.122,2025-03-25 23:27:02
https://www.kampunginggris.id/lc-testimoni-changes-my-opinion-about-english-faridatun-nisa-from-cilacap,90.0,1.2,1.77,0,0.106,2025-03-25 23:27:36
https://www.kampunginggris.id/gagal-sbmptn-ke-kampung-inggris-aja,85.0,2.09,1.59,0,0.259,2025-03-25 23:28:12
https://www.kampunginggris.id/pengumuman-beasiswa-teacher-training-skill-februari,81.0,1.79,3.1,0,0.17,2025-03-25 23:28:48
https://www.kampunginggris.id/pengumuman-beasiswa-teacher-training-skill-tts-periode-oktober-2018,91.0,1.34,2.31,0,0.164,2025-03-25 23:29:23
https://www.kampunginggris.id/testimoni-beasiswa-lc-kampung-inggris-has-a-good-curriculum-afri-yudantoko-from-yogyakarta,93.0,1.37,0.92,0,0.149,2025-03-25 23:29:59
https://www.kampunginggris.id/beasiswa-kampung-inggris-lc-2018,95.0,1.64,2.25,0,0.105,2025-03-25 23:30:34
https://www.kampunginggris.id/belajar-bersama-tutor-camp-yang-ramah-siapa-sih-yang-gak-mau-iyakan,74.0,1.74,3.0,0,0.355,2025-03-25 23:31:11
https://www.kampunginggris.id/olahraga-refreshing-dan-sekalian-seightseeing-di-car-free-day-pare-kampung-inggris,81.0,1.27,1.05,0,0.314,2025-03-25 23:31:46
https://www.kampunginggris.id/tutorial-pembayaran-briva-kampung-inggris-lc,92.0,1.56,1.27,0,0.156,2025-03-25 23:32:22
https://www.kampunginggris.id/7-hal-yang-kamu-dapat-di-kampung-inggris-selain-belajar-english,81.0,1.32,1.0,0,0.372,2025-03-25 23:32:57
https://www.kampunginggris.id/5-alasan-mengapa-harus-belajar-bahasa-inggris-di-pare,74.0,1.62,2.82,0,0.3,2025-03-25 23:33:32
https://www.kampunginggris.id/penggunaan-double-negatives-dalam-bahasa-inggris,66.0,1.78,2.74,0,0.751,2025-03-25 23:34:08
https://www.kampunginggris.id/complement-vs-compliment,88.0,1.9,1.43,0,0.135,2025-03-25 23:34:46
https://www.kampunginggris.id/perbedaan-serta-penggunaan-despite-dan-in-spite-of-dalam-bahasa-inggris,93.0,1.25,0.96,0,0.14,2025-03-25 23:35:22
https://www.kampunginggris.id/bicara-seperti-native-speaker-gotta-dan-dunno,95.0,1.38,1.05,0,0.11,2025-03-25 23:35:57
https://www.kampunginggris.id/yuk-mulai-menulis,81.0,1.35,1.06,0,0.206,2025-03-25 23:36:33
https://www.kampunginggris.id/tanya-jawab-kampung-inggris-lc,73.0,1.35,1.0,0,1.135,2025-03-25 23:37:08
https://www.kampunginggris.id/apa-itu-phonetic-symbol,87.0,1.69,1.19,0,0.223,2025-03-25 23:37:44
https://www.kampunginggris.id/paket-kampung-inggris,86.0,1.28,0.94,0,0.224,2025-03-25 23:38:20
https://www.kampunginggris.id/paket-holiday-ramadhan-ceria-2-minggu,92.0,1.56,1.1,0,0.146,2025-03-25 23:38:56
https://www.kampunginggris.id/pengajar-profesional-kampung-inggris-lc,98.0,1.22,0.91,0,0.086,2025-03-25 23:39:32
https://www.kampunginggris.id/bisakah-belajar-bahasa-inggris-hanya-dengan-listening,94.0,1.29,0.99,0,0.129,2025-03-25 23:40:08
https://www.kampunginggris.id/perbedaan-a-lot-a-lot-of-dan-lots-of,87.0,1.74,2.97,0,0.147,2025-03-25 23:40:43
https://www.kampunginggris.id/talk-about-over,89.0,1.24,0.83,0,0.201,2025-03-25 23:41:18
https://www.kampunginggris.id/semua-penduduk-lokal-juga-menggunakan-bahasa-inggris,81.0,1.84,3.1,0,0.223,2025-03-25 23:41:54
https://www.kampunginggris.id/paket-holiday-ramadhan-ceria-1-bulan,71.0,1.73,3.37,0,0.471,2025-03-25 23:42:30
https://www.kampunginggris.id/mau-go-abroad-kampung-inggris-lc-bisa-bantu-kamu-semua,86.0,1.75,3.29,0,0.144,2025-03-25 23:43:05
https://www.kampunginggris.id/preposition-of-place-pengertian-jenis-dan-contohnya,73.0,1.46,1.12,0,1.581,2025-03-25 23:43:40
https://www.kampunginggris.id/pengertian-compound-noun-jenis-dan-contoh-lengkap,74.0,1.23,0.89,0,1.002,2025-03-25 23:44:17
https://www.kampunginggris.id/persiapan-ielts-di-lc-kampung-inggris,85.0,1.26,2.11,0,0.251,2025-03-25 23:44:54
https://www.kampunginggris.id/perbedaan-used-to-be-used-to-dan-get-used-to,86.0,1.2,1.02,0,0.19,2025-03-25 23:45:31
https://www.kampunginggris.id/perbedaan-clause-phrase-dan-sentence,83.0,1.32,2.61,0,0.182,2025-03-25 23:46:06
https://www.kampunginggris.id/memahami-lebih-dalam-pengertian-dan-contoh-the-plural-of-noun,95.0,1.45,1.18,0,0.13,2025-03-25 23:46:41
https://www.kampunginggris.id/kombinasi-noun-dan-preposisi,85.0,2.0,1.37,0,0.245,2025-03-25 23:47:17
https://www.kampunginggris.id/morning-class-lc-kampung-inggris-bikin-fresh-dan-menyenangkan,91.0,1.27,2.23,0,0.167,2025-03-25 23:47:52
https://www.kampunginggris.id/kampung-inggris-pare-suasana-lingkungan-yang-sederhana-tapi-ilmunya-kualitas-mendunia,85.0,1.61,2.81,0,0.192,2025-03-25 23:48:29
https://www.kampunginggris.id/beasiswa-anak-petani-kampung-inggris-lc,90.0,1.52,1.15,0,0.203,2025-03-25 23:49:04
https://www.kampunginggris.id/apa-sih-alasan-mereka-memilih-lc-kampung-inggris-pare,85.0,1.87,3.52,0,0.141,2025-03-25 23:49:40
https://www.kampunginggris.id/self-confidence-testimoni-kampung-inggris-lc-putri-maulia-from-bogor,92.0,1.31,2.65,0,0.115,2025-03-25 23:50:16
https://www.kampunginggris.id/cerita-alumni-di-lc-kampung-inggris-asad-djaelani-from-makassar,95.0,1.16,0.96,0,0.092,2025-03-25 23:50:51
https://www.kampunginggris.id/suasana-perayaan-hari-kemerdekaan-republik-indonesia-di-kampung-inggris-pare,79.0,1.46,2.62,0,0.249,2025-03-25 23:51:27
https://www.kampunginggris.id/vocabulary-tentang-rumah-sakit,90.0,1.67,1.34,0,0.182,2025-03-25 23:52:02
https://www.kampunginggris.id/tips-wawancara-kerja-dalam-bahasa-inggris,94.0,1.22,0.92,0,0.12,2025-03-25 23:52:37
https://www.kampunginggris.id/tips-memilih-penerjemah-tersumpah,77.0,1.33,0.85,0,0.586,2025-03-25 23:53:13
https://www.kampunginggris.id/sekolah-bilingual-untuk-anak,93.0,1.3,0.97,0,0.122,2025-03-25 23:53:49
https://www.kampunginggris.id/paket-holiday-ramadhan-ceria-1-minggu,85.0,1.47,0.9,0,0.244,2025-03-25 23:54:25
https://www.kampunginggris.id/paket-holiday-kampung-inggris-lc-desember-ceria-2018,87.0,1.41,0.81,0,0.246,2025-03-25 23:55:02
https://www.kampunginggris.id/past-perfect-tense,88.0,1.96,1.49,0,0.204,2025-03-25 23:55:38
https://www.kampunginggris.id/ini-dia-penampakan-gedung-baru-lc-kampung-inggris-pare-guys,93.0,1.35,0.86,0,0.141,2025-03-25 23:56:14
https://www.kampunginggris.id/fasilitas-umum-di-kampung-inggris-pare,79.0,1.27,0.89,0,0.307,2025-03-25 23:56:50
https://www.kampunginggris.id/perbedaan-a-bit-a-bit-of-dan-bits-of,88.0,1.46,2.22,0,0.194,2025-03-25 23:57:26
https://www.kampunginggris.id/kuliah-ke-luar-negeri-siapkan-dulu-englishmu-di-kampung-inggris,90.0,1.76,1.4,0,0.163,2025-03-25 23:58:02
https://www.kampunginggris.id/konsep-paralelisme-dalam-bahasa-inggris,92.0,1.18,0.86,0,0.164,2025-03-25 23:58:37
https://www.kampunginggris.id/farewell-party-kampung-inggris-lc,83.0,1.81,3.29,0,0.167,2025-03-25 23:59:12
https://www.kampunginggris.id/hukuman-khas-kampung-inggris-yang-bakalan-bikin-rindu,92.0,1.44,1.06,0,0.164,2025-03-25 23:59:48
https://www.kampunginggris.id/how-to-make-a-good-presentation-teatu-kampung-inggris-lc,90.0,1.83,1.32,0,0.178,2025-03-26 00:00:22
https://www.kampunginggris.id/cordoba-house-camp-english-area-yang-nyaman-dan-menyenangkan,84.0,1.65,2.9,0,0.149,2025-03-26 00:00:58
https://www.kampunginggris.id/camp-class-lc-kampung-inggris-vocabulary-semakin-kaya-speaking-makin-kece,87.0,1.73,1.41,0,0.167,2025-03-26 00:01:35
https://www.kampunginggris.id/belajar-bahasa-inggris-yuk,89.0,1.61,1.15,0,0.161,2025-03-26 00:02:10
https://www.kampunginggris.id/belajar-bahasa-inggris-lewat-drama,85.0,1.53,2.6,0,0.155,2025-03-26 00:02:46
https://www.kampunginggris.id/belajar-bahasa-inggris-dengan-word-family,91.0,1.26,1.04,0,0.156,2025-03-26 00:03:21
https://www.kampunginggris.id/beasiswa-tts-2019,81.0,1.51,2.57,0,0.309,2025-03-26 00:03:57
https://www.kampunginggris.id/begini-hukuman-jika-kamu-datang-terlambat-di-kelas-pronunciationnya-miss-hayati,94.0,1.51,1.04,0,0.148,2025-03-26 00:04:33
https://www.kampunginggris.id/5-tips-belajar-bahasa-asing,90.0,1.26,0.9,0,0.163,2025-03-26 00:05:10
https://www.kampunginggris.id/website-terbaik-untuk-belajar-ielts,95.0,1.59,1.2,0,0.108,2025-03-26 00:05:45
https://www.kampunginggris.id/bagaimanapun-juga-kampung-inggris-pare-ini-ya-kampung-jadi-perhatikan-hal-hal-ini-guys,80.0,1.57,2.51,0,0.271,2025-03-26 00:06:22
https://www.kampunginggris.id/tips-pintar-bicara-bahasa-inggris,91.0,1.45,1.15,0,0.167,2025-03-26 00:06:57
https://www.kampunginggris.id/testimoni-anisa-nurul-awaliyah,80.0,1.64,3.12,0,0.252,2025-03-26 00:07:33
https://www.kampunginggris.id/weekend-di-puncak-gunung-ijen,93.0,1.42,1.12,0,0.136,2025-03-26 00:08:10
https://www.kampunginggris.id/paket-holiday-kampung-inggris-lc-lebaran-ceria-3-minggu,84.0,1.33,2.35,0,0.235,2025-03-26 00:08:46
https://www.kampunginggris.id/testimoni-kampung-inggris-lc-rahmat-putra-from-aceh,95.0,1.65,1.34,0,0.099,2025-03-26 00:09:22
https://www.kampunginggris.id/tempat-makan-dan-laundry-di-kampung-inggris-pare,91.0,1.58,1.24,0,0.191,2025-03-26 00:10:00
https://www.kampunginggris.id/apa-itu-toefl,95.0,1.29,0.96,0,0.132,2025-03-26 00:10:36
https://www.kampunginggris.id/discourse-marker,78.0,1.4,2.41,0,0.431,2025-03-26 00:11:12
https://www.kampunginggris.id/pidato-bahasa-inggris-siapa-takut,88.0,1.25,0.94,0,0.17,2025-03-26 00:11:46
https://www.kampunginggris.id/apa-itu-demagoguery,89.0,1.29,0.85,0,0.216,2025-03-26 00:12:22
https://www.kampunginggris.id/waktu-yang-tepat-untuk-memulai-belajar-bahasa-inggris,90.0,1.61,1.21,0,0.113,2025-03-26 00:12:59
https://www.kampunginggris.id/i-got-the-best-study-method-in-lc-nurul-komariyah-from-bangkalan,91.0,1.4,2.77,0,0.12,2025-03-26 00:13:34
https://www.kampunginggris.id/tips-memilih-kamus-bahasa-inggris,76.0,1.45,1.06,0,0.708,2025-03-26 00:14:10
https://www.kampunginggris.id/8-cara-agar-kamu-jago-writing,91.0,1.41,0.93,0,0.16,2025-03-26 00:14:46
https://www.kampunginggris.id/travel-kampung-inggris,86.0,1.29,0.91,0,0.155,2025-03-26 00:15:21
https://www.kampunginggris.id/cara-bayar-dp-kampung-inggris,88.0,1.37,2.7,0,0.147,2025-03-26 00:15:57
https://www.kampunginggris.id/ayo-belajar-pemakaian-whose-dalam-adjective-clause,95.0,1.31,0.94,0,0.121,2025-03-26 00:16:33
https://www.kampunginggris.id/pendaftaran-kampung-inggris,80.0,1.64,1.29,0,0.394,2025-03-26 00:17:08
https://www.kampunginggris.id/pare-corner-gudang-asik-penuh-inspirasi,88.0,1.26,0.94,0,0.204,2025-03-26 00:17:45
https://www.kampunginggris.id/persiapan-tes-toefl,86.0,1.33,0.92,0,0.185,2025-03-26 00:18:20
https://www.kampunginggris.id/perkenalan-dalam-bahasa-inggris,74.0,1.54,1.32,0,0.449,2025-03-26 00:18:56
https://www.kampunginggris.id/penulisan-angka-dalam-bahasa-inggris,87.0,1.32,0.97,0,0.186,2025-03-26 00:19:33
https://www.kampunginggris.id/pengalaman-belajar-di-kampung-inggris-lc-rita-barus-from-medan,96.0,1.58,1.22,0,0.124,2025-03-26 00:20:08
https://www.kampunginggris.id/mouse-dear-narrative-text,80.0,1.44,1.12,0,0.262,2025-03-26 00:20:45
https://www.kampunginggris.id/alur-check-in-asrama-lc-kampung-inggris-pare,92.0,1.35,0.91,0,0.13,2025-03-26 00:21:22
https://www.kampunginggris.id/lapangan-futsal-kampung-inggris-pare,86.0,1.64,1.24,0,0.185,2025-03-26 00:21:58
https://www.kampunginggris.id/idioms-about-life,87.0,1.24,0.9,0,0.133,2025-03-26 00:22:32
https://www.kampunginggris.id/berbagai-penggunaan-best,85.0,1.77,2.74,0,0.156,2025-03-26 00:23:08
https://www.kampunginggris.id/roro-jonggrang-2k16-english-drama-dari-kelas-c5-periode-10-desember-2016,90.0,1.98,1.39,0,0.187,2025-03-26 00:23:47
https://www.kampunginggris.id/idioms-about-time-part-1,92.0,1.35,0.85,0,0.148,2025-03-26 00:24:23
https://www.kampunginggris.id/english-pronunciation-symbol-for-single-vowel-sound-teatu-kampung-inggris-lc,93.0,1.9,1.67,0,0.111,2025-03-26 00:24:58
https://www.kampunginggris.id/game-seru-phonetic-symbol-di-kelas-pronunciation-mr-isnan,98.0,1.35,0.91,0,0.074,2025-03-26 00:25:40
https://www.kampunginggris.id/asiknya-belajar-materi-sentence-stress-di-kelas-pronunciation-mr-isnan,97.0,1.45,1.05,0,0.096,2025-03-26 00:26:16
https://www.kampunginggris.id/phrasal-verb-dan-artinya,91.0,1.05,2.23,0,0.096,2025-03-26 00:26:50
https://www.kampunginggris.id/photo-contest-lc,71.0,1.58,2.71,0,0.801,2025-03-26 00:27:25
https://www.kampunginggris.id/story-telling-jack-and-the-beanstalk-english-master-2-kampung-inggris-lc,97.0,1.38,0.89,0,0.084,2025-03-26 00:28:03
https://www.kampunginggris.id/american-r-and-british-r-teatu-lc-kampung-inggris-pare,91.0,1.64,1.16,0,0.183,2025-03-26 00:28:39
https://www.kampunginggris.id/di-lc-kita-bisa-belajar-bahasa-inggris-dari-nol-sampai-master-tya-from-jambi-dan-wulan-from-madiun,94.0,1.56,1.31,0,0.081,2025-03-26 00:29:16
https://www.kampunginggris.id/beasiswa-teacher-training-skill-tts-kampung-inggris-lc-2019,90.0,1.36,2.65,0,0.145,2025-03-26 00:29:52
https://www.kampunginggris.id/belajar-bahasa-inggris-menggunakan-kamus-online,92.0,1.59,1.25,0,0.181,2025-03-26 00:30:27
https://www.kampunginggris.id/weekly-meeting-sarana-melatih-speaking-bahasa-inggris,93.0,1.42,0.92,0,0.145,2025-03-26 00:31:03
https://www.kampunginggris.id/writing-tips-kuasai-grammar,83.0,1.81,1.39,0,0.187,2025-03-26 00:31:40
https://www.kampunginggris.id/penggunaan-kalimat-aktif-dan-pasif-di-berbagai-tenses,76.0,2.34,3.63,0,0.192,2025-03-26 00:32:17
https://www.kampunginggris.id/online-dictionary-memudahkan-akses-kamus-bahasa-inggris,88.0,1.45,1.13,0,0.149,2025-03-26 00:32:52
https://www.kampunginggris.id/how-to-remember-a-speech-by-using-mind-mapping-teatu-kampung-inggris-lc,92.0,1.57,1.11,0,0.169,2025-03-26 00:33:26
https://www.kampunginggris.id/immerse-yourself-in-english,80.0,1.18,0.83,0,0.391,2025-03-26 00:34:02
https://www.kampunginggris.id/idiom-untuk-mendeskripsikan-orang-part-2,91.0,1.58,1.18,0,0.164,2025-03-26 00:34:38
https://www.kampunginggris.id/cara-terbaik-belajar-bahasa-inggris,88.0,1.5,1.09,0,0.203,2025-03-26 00:35:13
https://www.kampunginggris.id/apa-yang-harus-dilaukukan-jika-skor-toefl-tak-kunjung-meningkat,95.0,1.18,0.86,0,0.12,2025-03-26 00:35:48
https://www.kampunginggris.id/tips-sukses-speech-atau-presentasi-bahasa-inggris,90.0,1.77,1.32,0,0.174,2025-03-26 00:36:25
https://www.kampunginggris.id/tips-ngobrol-bahasa-inggris-wanna-dan-gonna,90.0,1.19,0.86,0,0.177,2025-03-26 00:37:01
https://www.kampunginggris.id/fasilitas-penjemputan-ke-kampung-inggris,74.0,1.64,2.8,0,0.397,2025-03-26 00:37:37
https://www.kampunginggris.id/cara-menulis-essay-dalam-bahasa-inggris,85.0,1.21,2.3,0,0.258,2025-03-26 00:38:13
https://www.kampunginggris.id/pengertian-discontinuous-noun-phrase-dalam-bahasa-inggris,90.0,1.59,1.28,0,0.188,2025-03-26 00:38:49
https://www.kampunginggris.id/informal-contractions-yang-sering-digunakan-dalam-bahasa-inggris,96.0,1.14,2.1,0,0.105,2025-03-26 00:39:24
https://www.kampunginggris.id/the-way-to-start-your-english-teatu-kampung-inggris-lc,96.0,1.26,0.74,0,0.1,2025-03-26 00:40:00
https://www.kampunginggris.id/belajar-bahasa-inggris-dari-idiom,88.0,1.41,0.99,0,0.217,2025-03-26 00:40:34
https://www.kampunginggris.id/daily-expression-in-english-disertai-contoh,69.0,1.66,2.75,0,1.647,2025-03-26 00:41:11
https://www.kampunginggris.id/agar-anak-anda-suka-belajar-bahasa-inggris,92.0,1.8,1.37,0,0.142,2025-03-26 00:41:46
https://www.kampunginggris.id/how-to-develop-vocabularies-by-understanding-suffix-teatu-lc-kampung-inggris-pare,98.0,1.19,0.9,0,0.071,2025-03-26 00:42:22
https://www.kampunginggris.id/writing-tips-rajin-membaca,90.0,1.23,0.89,0,0.171,2025-03-26 00:42:57
https://www.kampunginggris.id/pengertian-homophone-dan-contohnya,93.0,1.52,1.34,0,0.126,2025-03-26 00:43:34
https://www.kampunginggris.id/tips-meningkatkan-kemampuan-reading-dalam-toefl,77.0,1.59,1.21,0,0.494,2025-03-26 00:44:09
https://www.kampunginggris.id/tanda-baca-dalam-bahasa-inggris-macam-dan-penggunaannya,76.0,1.22,0.83,0,0.749,2025-03-26 00:44:44
https://www.kampunginggris.id/penggunaan-question-mark-dalam-bahasa-inggris,92.0,1.54,1.24,0,0.145,2025-03-26 00:45:19
https://www.kampunginggris.id/penggunaan-especially-vs-specially,92.0,1.21,0.98,0,0.17,2025-03-26 00:45:55
https://www.kampunginggris.id/5-common-expression-dalam-bahasa-inggris-teatu-kampung-inggris-lc,75.0,1.94,3.69,0,0.27,2025-03-26 00:46:34
https://www.kampunginggris.id/fasilitas-bank-di-kampung-inggris-pare,83.0,1.78,1.38,0,0.302,2025-03-26 00:47:09
https://www.kampunginggris.id/blah-blah-blah,82.0,1.7,1.3,0,0.308,2025-03-26 00:47:45
https://www.kampunginggris.id/the-power-of-comma,92.0,1.34,2.53,0,0.116,2025-03-26 00:48:20
https://www.kampunginggris.id/ielts-tes-tersulit-sepanjang-sejarah,91.0,1.57,1.31,0,0.152,2025-03-26 00:48:55
https://www.kampunginggris.id/greeting-card-cara-menulis-dan-contoh,74.0,1.83,1.22,0,1.074,2025-03-26 00:49:30
https://www.kampunginggris.id/belajar-percakapan-bahasa-inggris-3-orang-dengan-mudah,96.0,1.04,0.88,0,0.088,2025-03-26 00:50:05
https://www.kampunginggris.id/tips-belajar-ielts-gratis,92.0,1.35,1.02,0,0.168,2025-03-26 00:50:40
https://www.kampunginggris.id/penjelasan-defining-clause-dalam-bahasa-inggris-beserta-contohnya,93.0,1.22,0.95,0,0.156,2025-03-26 00:51:16
https://www.kampunginggris.id/pengertian-noun-derivation-dan-kegunaannya-dalam-bahasa-inggris,80.0,1.7,1.35,0,0.241,2025-03-26 00:51:47
https://www.kampunginggris.id/pedoman-belajar-grammar-dari-nol,82.0,1.7,1.13,0,0.35,2025-03-26 00:52:23
https://www.kampunginggris.id/bagaimana-belajar-bahasa-inggris,90.0,1.37,0.99,0,0.161,2025-03-26 00:52:58
https://www.kampunginggris.id/negative-adverb-penjelasan-dan-contohnya,91.0,1.86,1.45,0,0.155,2025-03-26 00:53:34
https://www.kampunginggris.id/belajar-bahasa-inggris-kilat,91.0,1.76,1.35,0,0.167,2025-03-26 00:54:10
https://www.kampunginggris.id/cara-meningkatkan-kualitas-listening-bahasa-inggris,91.0,1.8,1.43,0,0.165,2025-03-26 00:54:46
https://www.kampunginggris.id/cara-asik-belajar-bahasa-inggris,92.0,1.74,1.27,0,0.166,2025-03-26 00:55:21
https://www.kampunginggris.id/vocab-seputar-travelling,92.0,1.25,0.9,0,0.138,2025-03-26 00:55:56
https://www.kampunginggris.id/bahasa-inggris-tren-atau-kebutuhan,91.0,1.3,0.91,0,0.167,2025-03-26 00:56:33
https://www.kampunginggris.id/apa-itu-part-of-speech-part-2,89.0,1.84,1.33,0,0.197,2025-03-26 00:57:08
https://www.kampunginggris.id/absolute-phrase,82.0,1.15,0.92,0,0.327,2025-03-26 00:57:43
https://www.kampunginggris.id/20-idioms-about-number,91.0,1.29,0.89,0,0.178,2025-03-26 00:58:18
https://www.kampunginggris.id/10-kata-bahasa-inggris-yang-sering-salah-pengucapan-dalam-sehari-hari,94.0,1.41,0.99,0,0.145,2025-03-26 00:58:54
https://www.kampunginggris.id/topik-percakapan-bahasa-inggris-2-orang-di-sekolah,89.0,1.15,0.96,0,0.219,2025-03-26 00:59:31
https://www.kampunginggris.id/pengertian-verb-conjugation-dalam-bahasa-inggris,92.0,1.3,0.88,0,0.145,2025-03-26 01:00:06
https://www.kampunginggris.id/belajar-bahasa-inggris-otodidak,92.0,1.65,1.31,0,0.174,2025-03-26 01:00:42
https://www.kampunginggris.id/lay-vs-lie,89.0,1.2,0.95,0,0.19,2025-03-26 01:01:17
https://www.kampunginggris.id/kalimat-double-negative,91.0,1.23,0.86,0,0.162,2025-03-26 01:01:53
https://www.kampunginggris.id/mengenal-toeic-lebih-dekat,90.0,1.71,1.29,0,0.183,2025-03-26 01:02:28
https://www.kampunginggris.id/ill-miss-our-moment-in-pare,95.0,1.25,1.89,0,0.109,2025-03-26 01:03:04
